episode,mean_reward,sd_reward,min_reward,max_reward,mean_td_error,sd_td_error,min_td_error,max_td_error
1500000,3.5867397749385908,2.122303145679114,-0.2176220101141199,4.986184489442036,-0.12937022505670306,1.6447061198509765,-4.428384326983865,1.5125308202736294
1510000,3.7121396268827334,2.0397640127761507,-0.21761642741746148,4.986184489442036,-0.10387037311244464,1.6103137142813995,-4.428384326984697,1.11618448944887
1520000,3.7444633139117496,2.0166613779570968,-0.21759839313609602,4.986184489442036,-0.05959668608349814,1.5818453577966818,-4.428384326982122,2.0125462175113
1530000,3.6561349446776856,2.080267135005295,-0.21761288068678367,4.986184489442036,-0.06806505531763847,1.5948090622479825,-4.428384326983728,1.376184489448959
1540000,3.594993064681083,2.114863316844411,-0.21761288068678367,4.986184489442036,-0.15615693531408126,1.663630847654343,-4.4383843269828525,1.5661844894490566
1550000,3.7361844041564503,2.0225865368473306,-0.2176220101141199,4.986184489442036,-0.06769559583863442,1.6166460694726181,-4.428384326982836,4.73782061721311
1560000,3.6531415029820566,2.079692975960009,-0.2176220101141199,4.986184489442036,-0.10832849701311106,1.6310180163319699,-4.448384326984641,4.68782061721311
1570000,3.5824807768063023,2.1224103815484314,-0.21761642741746148,4.986184489442036,-0.1807992231887173,1.6899492066061437,-4.428384326981954,1.1761844894491134
1580000,3.670840897873155,2.0651591995194276,-0.21761166314262065,4.986184489442036,-0.09642910212183863,1.6402902379902724,-4.438384326984617,1.8127206701764838
1590000,3.6724052178080506,2.0669353008416014,-0.21761642741746148,4.986184489442036,-0.11293478218680175,1.6799680608671756,-4.438384326983617,4.8878206172131105
1600000,3.5421816960798655,2.145456735334055,-0.21761642741746148,4.986184489442036,-0.1636883039151192,1.7058566619998659,-4.438384326984595,4.837820617213111
1610000,3.676599121776222,2.0648395788670233,-0.2176220101141199,4.986184489442036,-0.12476087821862783,1.6490112604237732,-4.4383843269827095,1.3061844894487624
1620000,3.7857758593273574,1.989009440409316,-0.21761642741746148,4.986184489442036,-0.01055414066752093,1.5870996587636064,-4.452179382782251,4.8878206172131105
1630000,3.766914024215055,2.0010266432556403,-0.21761642741746148,4.986184489442036,-0.09329597577972498,1.6089416966678716,-4.462179382785023,1.086184489449404
1640000,3.705578344272226,2.0446511457759873,-0.21761166314262065,4.986184489442036,-0.12642165572254604,1.6236341879262062,-4.4283843269826155,1.006184489449427
1650000,3.6662852936792625,2.0721028819262597,-0.21761288068678367,4.986184489442036,-0.07380470631551915,1.633183844718378,-4.462179382783068,1.482917047962344
1660000,3.5239544800542726,2.158091546831857,-0.2176220101141199,4.986184489442036,-0.18424551994041283,1.730851295805398,-4.432179382783048,1.526184489449676
1670000,3.650349587011996,2.0813045594739816,-0.2176220101141199,4.986184489442036,-0.028130412982872173,1.541882622291924,-4.432179382783034,2.032440503039721
1680000,3.7360063995179273,2.0254282621121273,-0.21761288068678367,4.986184489442036,-0.08952360047671823,1.5733645835165386,-4.438384326982544,1.5425086627104498
1690000,3.7636353067370885,2.0056921646881403,-0.21761166314262065,4.986184489442036,-0.09857469325755802,1.6401416669363105,-4.43838432698252,4.837820617213111
1700000,3.615308441492247,2.100787148548726,-0.2176220101141199,4.986184489442036,-0.14355155850239218,1.682107646334555,-4.44217938278495,1.2625983674283763
1710000,3.648364933593415,2.0815255438378686,-0.21761288068678367,4.986184489442036,-0.1389350664010525,1.699345434497071,-4.438384326984469,1.4361844894498477
1720000,3.683912066048955,2.0608207894456574,-0.21761642741746148,4.986184489442036,-0.020777933945651285,1.5666993257073691,-4.428384326981502,1.5861844894498112
1730000,3.7195585972835064,2.0332836445842473,-0.21761642741746148,4.986184489442036,-0.044931402711036676,1.6356370212976261,-4.428384326981469,4.49161567301358
1740000,3.6216858586185308,2.0990501277801736,-0.21759839313609602,4.986184489442036,-0.16195414137606168,1.7036972946008924,-4.438384326984444,4.8878206172131105
1750000,3.7289139362821127,2.0294513736318853,-0.21761642741746148,4.986184489442036,-0.0652960637124123,1.5664732576738531,-4.452179382784907,1.1361844894500477
1760000,3.615350696742211,2.103114428360446,-0.21759089680665833,4.986184489442036,-0.07684930325244355,1.5955927130115848,-4.438384326981387,4.82161567301358
1770000,3.7138731127423825,2.0382152317765883,-0.21761166314262065,4.986184489442036,-0.19736688725195778,1.7182777928118926,-4.4383843269844165,4.787820617213111
1780000,3.7792343756385445,1.9933124271673275,-0.21761642741746148,4.986184489442036,-0.035595624355866724,1.5187406542324626,-4.458384326984402,1.4526911097106057
1790000,3.672646969355753,2.0662289674011696,-0.21758607369823674,4.986184489442036,-0.12156303063848818,1.685098462870029,-4.418384326983377,4.67161567301358
1800000,3.527694383691894,2.153029621893732,-0.21761642741746148,4.986184489442036,-0.22265561630247468,1.753835001929079,-4.428384326984382,1.5330077855052915
1810000,3.726401118187481,2.0282989478309914,-0.21759839313609602,4.986184489442036,-0.11999888180665257,1.6346325356492233,-4.428384326981232,1.8229170479623424
1820000,3.697882863143985,2.0494962003003923,-0.21761642741746148,4.986184489442036,-0.15716713685022615,1.6742786588517604,-4.468384326982213,4.787820617213111
1830000,3.786299472233173,1.9890587982900512,-0.2176220101141199,4.986184489442036,-0.08638052776091777,1.5821851603298525,-4.43838432698111,1.3824301375682162
1840000,3.6704427330181613,2.0693360878622813,-0.21758607369823674,4.986184489442036,-0.10640726697607746,1.6023025799499577,-4.438384326981174,1.246184489450438
1850000,3.641821786184103,2.0873341217731487,-0.21758440679528623,4.986184489442036,-0.1030282138100687,1.6468174258725443,-4.428384326981148,4.87161567301358
1860000,3.627439057405302,2.0964195279591107,-0.2176220101141199,4.986184489442036,-0.13034094258891202,1.6483056513043552,-4.4383843269779,4.62161567301358
1870000,3.582911457032872,2.1235434063606697,-0.21761642741746148,4.986184489442036,-0.15725854296120917,1.6572694097994636,-4.4383843269811045,1.3632344864457133
1880000,3.696307558169519,2.0494501169681816,-0.21761642741746148,4.986184489442036,-0.10996244182443711,1.656595862271478,-4.428384326982088,1.2530077855056851
1890000,3.7719571502186953,2.0003032429673593,-0.21761288068678367,4.986184489442036,-0.028922849775188376,1.5542608533596711,-4.438384326981084,1.396184489450527
1900000,3.695731216428201,2.0520299707567835,-0.2176220101141199,4.986184489442036,-0.10587878356581905,1.6137724870371672,-4.428384326982037,1.186184489450718
1910000,3.6549343442470983,2.075802761614907,-0.21759839313609602,4.986184489442036,-0.1332456557468342,1.622249145712559,-4.428384326984274,1.1132344864458688
1920000,3.7308500674848615,2.0245242199242584,-0.21761642741746148,4.986184489442036,-0.11491993250887635,1.6638671705583008,-4.428384326983021,4.82161567301358
1930000,3.657866376611616,2.0763505934142867,-0.21761288068678367,4.986184489442036,-0.1631436233821888,1.6939056260677023,-4.428384326984251,1.3027373638202966
1940000,3.5989900204284315,2.114036363981633,-0.21761288068678367,4.986184489442036,-0.1985699795654871,1.7081504958528226,-4.438384326984236,1.3961844894503592
1950000,3.6382956132882,2.090404808692874,-0.21761288068678367,4.986184489442036,-0.14334438670561786,1.674095732892334,-4.438384326983088,4.73782061721311
1960000,3.6918668809756503,2.0545882033256695,-0.21761288068678367,4.986184489442036,-0.1095731190181564,1.6291358771249356,-4.438384326982953,4.72161567301358
1970000,3.6076388883420814,2.1087589928661874,-0.21761288068678367,4.986184489442036,-0.16921111165161132,1.7062096230287331,-4.4383843269808105,1.3878206172131153
1980000,3.6185623137681158,2.1008134335846327,-0.21758607369823674,4.986184489442036,-0.07559768622554461,1.65947232275693,-4.42838432698419,1.5261844894510834
1990000,3.6533705772294196,2.083437774052962,-0.21761642741746148,4.986184489442036,-0.024089422764343917,1.6046999047530357,-4.4283843269828935,4.60782061721311
2000000,3.7601370707782147,2.0067255462875657,-0.21761642741746148,4.986184489442036,-0.04358292921527951,1.5972844574435676,-4.428384326981799,4.6378206172131105
2010000,3.627918934380931,2.095292716311253,-0.21761642741746148,4.986184489442036,-0.10490106561270564,1.670547425824823,-4.428384326981779,1.4129170479623463
2020000,3.6923376102883623,2.0550033504960923,-0.21761288068678367,4.986184489442036,-0.06316238970527642,1.5793150066517327,-4.438384326980675,1.0225983674299073
2030000,3.592586784697197,2.1211376144657748,-0.2176220101141199,4.986184489442036,-0.1239532152965281,1.6521806556458565,-4.422179382777705,4.6378206172131105
2040000,3.743275866978377,2.0181653418094916,-0.21761288068678367,4.986184489442036,-0.038134133015271306,1.5399804331976692,-4.422179382783412,1.176184489450593
2050000,3.7199650647769458,2.0335457439356186,-0.21761642741746148,4.986184489442036,-0.08447493521648199,1.6195693473901527,-4.428384326984119,4.771615673013581
2060000,3.6560137384304374,2.075083131822368,-0.21761642741746148,4.986184489442036,-0.09343626156292349,1.633391257470305,-4.4383843269816685,4.771615673013581
2070000,3.6068052423860446,2.1060892519175876,-0.21761642741746148,4.986184489442036,-0.08199475760744569,1.6907999632922992,-4.428384326981651,4.771615673013581
2080000,3.5718320894343725,2.1317956719927063,-0.21761288068678367,4.986184489442036,-0.0953079105590182,1.6326579385783584,-4.4683843269816,1.4526911097201163
2090000,3.5566457521202444,2.13821740685443,-0.2176220101141199,4.986184489442036,-0.1362042478732517,1.617934633750612,-4.448384326981584,1.2861844894508216
2100000,3.686966870572131,2.059097434906692,-0.2176220101141199,4.986184489442036,-0.06988312942125299,1.5858747494349057,-4.43838432698272,1.3929586561625031
2110000,3.803383831932049,1.9717799595255259,-0.21761642741746148,4.986184489442036,0.007743831938816065,1.5673512504016278,-4.428384326984049,4.62161567301358
2120000,3.813268265707087,1.9685161048985922,-0.21761642741746148,4.986184489442036,0.03792826571376662,1.4894505991750997,-4.428384326981506,1.472493433105881
2130000,3.6313249013922206,2.09378741007538,-0.21761642741746148,4.986184489442036,-0.12626509860105953,1.6337728891193626,-4.43838432698403,4.72161567301358
2140000,3.627274301483784,2.0962965090263515,-0.21761642741746148,4.986184489442036,-0.1312456985094014,1.6687581079736127,-4.438384326981488,1.406184489451264
2150000,3.6311827494631332,2.0925421181057806,-0.21759089680665833,4.986184489442036,-0.13621725053015005,1.645862500455874,-4.428384326981469,1.4726238723583163
2160000,3.6920579201010217,2.0537796244416042,-0.21759089680665833,4.986184489442036,-0.13307207989204067,1.6468967019916896,-4.458384326981415,1.5161844894420407
2170000,3.7703721621276647,1.99647766574415,-0.21759839313609602,4.986184489442036,-0.10068783786523348,1.6026492276216884,-4.428384326980095,1.0325983674309889
2180000,3.7007139987115916,2.0486455036685505,-0.21761642741746148,4.986184489442036,-0.08834600128155114,1.6114869325080499,-4.4683843269813766,1.4224472881225902
2190000,3.6658793769136775,2.0721094576086028,-0.21761288068678367,4.986184489442036,-0.10061062307956262,1.6279425003607668,-4.458384326981354,4.82161567301358
2200000,3.662823578432379,2.073100658324756,-0.21761288068678367,4.986184489442036,-0.12019642156050768,1.6646369869252824,-4.432179382784406,1.5061844894520835
2210000,3.726938687466849,2.029807204183837,-0.21761642741746148,4.986184489442036,-0.0871613125261789,1.593052611071657,-4.428384326983925,1.6161844894522308
2220000,3.6688008631572226,2.068464834490763,-0.21761166314262065,4.986184489442036,-0.17690913683559042,1.698253719868149,-4.428384326980086,4.67161567301358
2230000,3.651901344704325,2.080946530020288,-0.21761642741746148,4.986184489442036,-0.12302865528858518,1.6330358925906772,-4.452179382780538,4.8878206172131105
2240000,3.6020242569259233,2.1098387578614255,-0.21761642741746148,4.986184489442036,-0.18098574306697457,1.6778088689729447,-4.428384326980044,1.2961844894523775
2250000,3.7535731382795325,2.013401791351607,-0.21759089680665833,4.986184489442036,-0.01160686171346117,1.4764220711824199,-4.432179382781706,1.1932344864473716
2260000,3.7367620319261032,2.0227115052006104,-0.21761288068678367,4.986184489442036,-0.12534796806679951,1.6217552616219495,-4.42838432698119,1.1526911097203714
2270000,3.681971212711897,2.0620658016925493,-0.21761642741746148,4.986184489442036,-0.07879878728094124,1.5775135869779189,-4.438384326980014,1.4330077855073204
2280000,3.689736731443919,2.054402549711013,-0.21759089680665833,4.986184489442036,-0.09664326854894355,1.5968840229073433,-4.428384326981146,1.2561844894523433
2290000,3.6288206301595984,2.093923207145633,-0.21761288068678367,4.986184489442036,-0.15211936983324084,1.6771244750782974,-4.4383843269838446,4.68782061721311
2300000,3.636311217727331,2.089123586976056,-0.21759839313609602,4.986184489442036,-0.11000878226539172,1.624423043099983,-4.448384326983832,1.3661844894420452
2310000,3.771025831579398,1.9983473769091706,-0.21761642741746148,4.986184489442036,-0.06104416841338002,1.5765741094590688,-4.4283843269798275,1.3529170479623498
2320000,3.7397160578081396,2.020521804991157,-0.2176220101141199,4.986184489442036,0.0036160578154970685,1.5232874825765064,-4.428384326981082,1.3433615379548742
2330000,3.7153920107095666,2.0359968236045973,-0.21759089680665833,4.986184489442036,-0.07888798928289813,1.6554903458550048,-4.432179382781531,4.82161567301358
2340000,3.6473494950634997,2.081920091779419,-0.21758607369823674,4.986184489442036,-0.13348050492898653,1.679047683029732,-4.432179382780223,1.1761844894525568
2350000,3.6066778495063416,2.1070809137884696,-0.21761642741746148,4.986184489442036,-0.13877215048629818,1.672831285730846,-4.422179382781458,1.3732344864478265
2360000,3.6320275330494542,2.0946696346299216,-0.21761642741746148,4.986184489442036,-0.13325246694322043,1.6542125432500616,-4.4383843269810015,4.59161567301358
2370000,3.5390366512798233,2.1465977251693533,-0.21761288068678367,4.986184489442036,-0.17514334871276013,1.7009703093648223,-4.428384326982369,1.366184489442042
2380000,3.740653029520148,2.0192128806205702,-0.2175594969602775,4.986184489442036,-0.1368569704720565,1.6424626058532468,-4.462179382784205,1.2624496550611872
2390000,3.5735050861345274,2.1276267121870736,-0.2176220101141199,4.986184489442036,-0.22561491385787832,1.7332873796418646,-4.438384326983726,4.82161567301358
2400000,3.6510233151297253,2.0803158248085247,-0.21758607369823674,4.986184489442036,-0.1004466848624931,1.6430294208954506,-4.428384326983719,1.33291704797263
2410000,3.706427458398319,2.0440654460077963,-0.21761288068678367,4.986184489442036,-0.08248254159406349,1.5963537087987787,-4.432179382780024,1.2761844894529437
2420000,3.655540483992803,2.0766733696805084,-0.21761288068678367,4.986184489442036,-0.09315951599957632,1.614535152333345,-4.428384326979507,1.3061844894529724
2430000,3.7755793693140856,1.995908592779176,-0.21759839313609602,4.986184489442036,-0.04098063067815981,1.5526387347759385,-4.428384326979499,1.1929170479623528
2440000,3.628619043020253,2.094768481164209,-0.21761166314262065,4.986184489442036,-0.18711095697168498,1.7342943148425922,-4.44838432697936,1.3561844894530637
2450000,3.6677176437461467,2.0732412480486158,-0.21761288068678367,4.986184489442036,-0.0796123562461721,1.6050659497886428,-4.438384326980748,1.2927206701764908
2460000,3.6718828585914416,2.0668894819404144,-0.21759089680665833,4.986184489442036,-0.14127714140072248,1.6759119665252589,-4.498384326983643,1.1833615379554328
2470000,3.6264267517172977,2.0948513318392874,-0.21761166314262065,4.986184489442036,-0.16515324827476952,1.6866351956066818,-4.438384326983633,1.3832344864483397
2480000,3.736668812957379,2.0236058474802805,-0.21759089680665833,4.986184489442036,-0.08360118703470937,1.6569637967975257,-4.4383843269793735,4.82161567301358
2490000,3.6823393877265387,2.0595958341362914,-0.21759839313609602,4.986184489442036,-0.1384906122657142,1.6832173855188768,-4.43838432698361,4.60782061721311
2500000,3.7502293327950627,2.0140738123035224,-0.21761642741746148,4.986184489442036,-0.05769066719709183,1.537915059289573,-4.428384326979309,1.1861844894533746
2510000,3.744628384175719,2.0213648695326585,-0.21761642741746148,4.986184489442036,-0.03852161581654338,1.4894188681797467,-4.428384326979277,1.1532344864371433
2520000,3.6671310848711935,2.0693191801699715,-0.21761288068678367,4.986184489442036,-0.1354489151208198,1.6664703055142833,-4.42838432698357,4.551615673013581
2530000,3.7418768327305787,2.018927323755023,-0.21761642741746148,4.986184489442036,-0.04442316726120292,1.6259371654341086,-4.428384326980624,4.73782061721311
2540000,3.7405770871152,2.0193759744227977,-0.21761288068678367,4.986184489442036,-0.06849291287662843,1.6005197874351553,-4.422179382779638,1.1024934331076865
2550000,3.6552123942403876,2.0769942709237763,-0.21758607369823674,4.986184489442036,-0.11120760575156395,1.644496176759956,-4.428384326983539,4.72161567301358
2560000,3.597753865092254,2.1146014938912785,-0.21761288068678367,4.986184489442036,-0.14406613489964673,1.6610095225458785,-4.418384326979147,1.4061844894536248
2570000,3.716011634211749,2.038590188288618,-0.21761642741746148,4.986184489442036,-0.08055836577996403,1.613894156896101,-4.4383843269789836,4.58161567301358
2580000,3.711403548034824,2.039888316889521,-0.2176220101141199,4.986184489442036,-0.10809645195679621,1.6360342753335702,-4.428384326978982,1.3061844894537207
2590000,3.662909755621078,2.074436328176878,-0.21761288068678367,4.986184489442036,-0.12254024437062962,1.6231266279890526,-4.428384326983494,1.0461844894538066
2600000,3.627690942539468,2.0952292859126658,-0.21761288068678367,4.986184489442036,-0.1696890574524067,1.6781371298151881,-4.438384326979041,4.771615673013581
2610000,3.6521198060745226,2.080758421865785,-0.21761642741746148,4.986184489442036,-0.14301019391725636,1.6599544030453006,-4.428384326981905,1.02618448945387
2620000,3.778266045520163,1.9931995314950568,-0.21761288068678367,4.986184489442036,-0.06064395447139448,1.5417864571392683,-4.438384326983461,0.9861844894539065
2630000,3.566605801696007,2.130144868175723,-0.21761288068678367,4.986184489442036,-0.20795419829568423,1.673520035513826,-4.448384326980363,1.2225636066601786
2640000,3.6420009145990795,2.0865707435928442,-0.21761288068678367,4.986184489442036,-0.12473908539253702,1.6202947652754964,-4.4283843269818535,1.4061844894541453
2650000,3.7013656560413755,2.0466519615084575,-0.21761642741746148,4.986184489442036,-0.13443434395031678,1.6283241445930474,-4.428384326981836,1.03253082027876
2660000,3.608669419974188,2.106920187507526,-0.21761642741746148,4.986184489442036,-0.2018705800173334,1.7121569370262042,-4.428384326981741,1.4361844894540017
2670000,3.813290068532535,1.9668899454359552,-0.21761642741746148,4.986184489442036,0.03024006854094572,1.480648561500842,-4.428384326983403,1.3924899138856168
2680000,3.662729547663652,2.075270755032984,-0.21761642741746148,4.986184489442036,-0.10020045232801007,1.5890144781606153,-4.428384326981708,1.1526333757782403
2690000,3.745657727476412,2.0148682389685257,-0.21759839313609602,4.986184489442036,-0.06416227251489405,1.5997910922612602,-4.44838432698022,1.226184489454261
2700000,3.728302198986525,2.0271140501200335,-0.21761642741746148,4.986184489442036,-0.07002780100485298,1.5760535560729798,-4.4383843269833685,1.092530820279011
2710000,3.6580998072142554,2.076205453533239,-0.21759089680665833,4.986184489442036,-0.16287019277714762,1.6742521620928916,-4.458384326978673,1.0626911097229055
2720000,3.7019702810120445,2.0498630655722474,-0.21761642741746148,4.986184489442036,-0.12573971897919078,1.6304526879018637,-4.4283843269817,0.9961844894544187
2730000,3.767785653813257,1.9995399401872689,-0.21761288068678367,4.986184489442036,-0.05401434617821728,1.5099980628845362,-4.428384326978568,0.9261844894544327
2740000,3.621282116514393,2.09832822118787,-0.21758607369823674,4.986184489442036,-0.13491788347684514,1.6848307069623507,-4.42838432698166,4.561615673013581
2750000,3.660579745256249,2.072586185041311,-0.21761642741746148,4.986184489442036,-0.09025025473510406,1.621730914945982,-4.438384326978601,1.27618448945453
2760000,3.7504937197525003,2.0125579721147537,-0.21761642741746148,4.986184489442036,-0.08090628023869424,1.5717945378448783,-4.428384326974508,1.05273736383284
2770000,3.6285687749753452,2.0973658733157374,-0.21761642741746148,4.986184489442036,-0.14514122501588061,1.6484672310894306,-4.462179382783758,1.1261844894546336
2780000,3.6414009173903548,2.0856795939139596,-0.21761288068678367,4.986184489442036,-0.12054908260066166,1.6194674682111414,-4.438384326974029,4.837820617213111
2790000,3.582365958913095,2.1221233368067467,-0.21759089680665833,4.986184489442036,-0.17423404107828872,1.6463419498118432,-4.438384326983261,0.9961844894546799
2800000,3.6973783111949343,2.0506954141396774,-0.21761288068678367,4.986184489442036,-0.13436168879615043,1.657077095798801,-4.438384326978456,1.1133615379570418
2810000,3.6721726706466935,2.0668675770018945,-0.21761288068678367,4.986184489442036,-0.08384732934440149,1.649484435706055,-4.4321793827788865,1.596184489454786
2820000,3.755750479271511,2.0104150983873743,-0.21761288068678367,4.986184489442036,-0.04031952071939497,1.6036959711580927,-4.452179382783692,1.3961844894541064
2830000,3.616149409339053,2.102716961947288,-0.21761642741746148,4.986184489442036,-0.10747059065201038,1.640214696839706,-4.422179382783678,1.2961844894541588
2840000,3.7042374518097256,2.0467097364908295,-0.21758440679528623,4.986184489442036,0.024317451818634532,1.5199887987409144,-4.43838432697822,1.6461844894546722
2850000,3.6569931810462735,2.076717597710342,-0.2176220101141199,4.986184489442036,-0.07007681894463472,1.6727874452510383,-4.438384326978334,4.59161567301358
2860000,3.641941893551144,2.0863950850718456,-0.2176220101141199,4.986184489442036,-0.09836810643969804,1.6913879169689396,-4.438384326983175,4.60782061721311
2870000,3.684447954384656,2.057319372294013,-0.21761288068678367,4.986184489442036,-0.08481204560620914,1.6161533426384453,-4.428384326978294,1.4161844894543263
2880000,3.678788384675483,2.0617300443315907,-0.21761642741746148,4.986184489442036,-0.06978161531540113,1.5859276351826772,-4.428384326979786,1.372546217524504
2890000,3.789056320171707,1.9861145969977396,-0.21761288068678367,4.986184489442036,-0.019313679819070464,1.5244155575502054,-4.428384326983145,1.3461844894552892
2900000,3.6884581969032078,2.0592963055589073,-0.21761166314262065,4.986184489442036,-0.11064180308777434,1.6035683491165793,-4.428384326979735,1.1927206701764952
2910000,3.703642071871769,2.044849426472253,-0.21759089680665833,4.986184489442036,-0.049787928119221406,1.564106520079437,-4.4283843269831245,1.3032344864500813
2920000,3.5339748710793333,2.152745445290358,-0.2176220101141199,4.986184489442036,-0.129515128911603,1.6427928638141889,-4.432179382778638,1.3961844894546842
2930000,3.761593642471686,2.006625215950947,-0.21761642741746148,4.986184489442036,-0.039216357518943756,1.592330197713354,-4.428384326983107,1.4961844894554117
2940000,3.59728166629642,2.113489713426951,-0.21761642741746148,4.986184489442036,-0.18904833369427793,1.7216309738477378,-4.4283843269796375,1.232623872371069
2950000,3.7510888001407254,2.0131953287746223,-0.21759839313609602,4.986184489442036,-0.05632119984973813,1.592497971772765,-4.428384326981279,1.4929170479757432
2960000,3.6452335314779187,2.082343369787644,-0.21761642741746148,4.986184489442036,-0.1003164685125519,1.6151759652486792,-4.418384326983068,1.3024472881360691
2970000,3.7280661975263656,2.0321806325739935,-0.2176220101141199,4.986184489442036,-0.044713802464198024,1.5986525337602029,-4.438384326977981,1.4027373638338227
2980000,3.666057074834237,2.070303314109553,-0.2176220101141199,4.986184489442036,-0.07814292515619348,1.6342054721331936,-4.448384326977953,1.3928223344477884
2990000,3.543913720619959,2.1456031999777734,-0.2176220101141199,4.986184489442036,-0.14306627937072955,1.6914130694902683,-4.442179382779991,1.2761844894557477
